,video_name,video,t_maximum,r_maximum,p_maximum,p_wave_range,r_wave_range,t_wave_range,p_std,t_std,r_std,r_mean,p_mean,t_mean,HRV_ShanEn,HRV_HTI,HRV_ApEn,HRV_MFDFA_alpha1_Mean,HRV_SD2,HRV_HFn,HRV_CVI,HRV_Prc80NN,HRV_HF,HRV_Ca,HRV_MadNN,HRV_LFHF,HRV_SD1a,HRV_S,HRV_SD2a,HRV_Prc20NN,HRV_MedianNN,target
378,10,1,0.302818217,0.306228901,0.305761276,0.302111966,0.30211794,0.297863294,0.303014659,0.298991076,0.303008748,0.310627381,0.309716352,0.308242194,0.909107787,0.700185529,0.453386783,1.221149944,0.851589809,1.48508574,0.980119153,1.0,2.094346643,0.970294542,0.95,0.531994351,0.956239154,0.828455316,0.833261168,1.005,0.996359223,7
379,2,2,0.462569365,0.466971376,0.466465656,0.465476695,0.465425492,0.46000211,0.464478649,0.459162921,0.464431171,0.487040537,0.486023988,0.483517436,1.070899134,1.610429448,0.77767154,0.946273472,1.742375211,1.013763245,1.037910641,0.934285714,0.250514934,1.110029007,2.475,1.274520572,0.872517515,1.414662477,1.848226698,0.867140851,0.900990099,0
380,14,3,0.174746646,0.174183611,0.173860965,0.173565641,0.173612911,0.173612676,0.173761242,0.17377422,0.173780355,0.17355116,0.172932138,0.174664594,0.907472501,0.785106383,0.553361811,0.606712742,1.098374025,4.255637074,1.049804294,0.885844749,3.588616961,1.216013969,0.714285714,0.246445542,0.930631927,1.609078542,1.275660256,0.897029703,0.89047619,2
381,15,4,0.362860281,0.366157601,0.365664843,0.362595659,0.362595659,0.358379859,0.362647609,0.358574366,0.362670333,0.367097067,0.366087156,0.364874119,0.892210735,0.770177898,0.474691067,1.091969367,0.851805826,2.192136829,0.967613252,0.98173516,1.39429364,1.73832789,1.005952381,0.396308419,0.734343463,0.730698408,1.177387504,0.980873213,0.982277788,5
382,0,5,0.445410503,0.449665592,0.449116516,0.448503195,0.448469061,0.44321241,0.45988114,0.453816263,0.459860553,0.442383699,0.441283885,0.438268348,1.011703545,0.877403846,1.011664689,0.963299411,1.666047456,0.870370636,1.054017202,0.978508772,0.417204236,1.069503724,1.292307692,1.270032975,1.086271536,1.691214004,1.713738986,0.952132701,0.974943052,1
383,6,6,0.320081781,0.317889317,0.317418451,0.315150826,0.315123051,0.316445571,0.323576762,0.325006389,0.323564261,0.322703074,0.3217537,0.325829676,0.978530998,1.287912913,0.600481122,0.903041467,1.237714397,2.351894529,1.002103659,0.968141593,0.701022703,1.147059673,1.282051282,0.31717507,0.799079258,1.020652157,1.349601412,0.957997266,0.955429819,6
384,17,7,0.314403653,0.316096577,0.315636082,0.312517868,0.312562537,0.309970253,0.313409069,0.310885369,0.313387967,0.321015764,0.320064043,0.320237241,0.964851,0.733110926,0.673429536,0.532747801,1.577427754,1.578794153,1.151595853,0.861802575,2.972423499,1.164914675,0.970238095,0.375170361,2.592940076,4.673061455,1.795115755,0.855555556,0.854444444,3
385,1,8,0.153431404,0.15456664,0.15436145,0.152894491,0.152825768,0.151177828,0.155612966,0.153894285,0.155617384,0.151812924,0.151253382,0.151213163,0.869197879,0.571428571,0.501399853,1.508086935,0.750339499,2.659037203,0.975948461,0.935938403,41.68798535,1.08037176,0.714285714,0.696448784,0.959930751,0.781304167,0.784116847,0.967811011,0.93627451,4
386,5,9,0.416020252,0.4181752,0.41766055,0.417367593,0.417318989,0.414238334,0.413073797,0.410200192,0.413070566,0.426253436,0.425210827,0.425254224,1.037562622,1.670967742,0.647672553,1.041647025,1.793048369,0.778887461,1.022807791,0.911382114,0.104223573,0.889252518,1.898809524,1.662826419,0.710483182,1.259462299,1.718618201,0.830432007,0.876830544,8
387,13,10,0.91559595,0.914068686,0.913977547,0.915413254,0.915291595,0.916503156,0.939649286,0.940322201,0.939732992,0.922297743,0.921951964,0.922318107,1.130085306,1.640410959,1.317482761,0.740947981,3.298881057,1.082302459,1.272521107,1.021967322,0.840445385,1.199512273,2.95,0.816617708,4.1616702,14.27697531,3.744719245,0.919514388,0.989130435,6
388,7,11,0.63157356,0.63907305,0.638548026,0.635972448,0.63641066,0.627847315,0.637474852,0.628909024,0.637477466,0.650777927,0.649744089,0.643580995,1.00450884,1.283018868,0.59608018,0.761985698,1.142480592,1.97220807,1.03769278,1.005485232,2.613435685,1.066966878,1.285947712,0.286202435,1.180235529,1.449118365,1.194184224,0.982568807,0.995575221,7
389,4,12,0.333463048,0.337695938,0.337171765,0.33228109,0.332295475,0.327117504,0.331209403,0.326486094,0.331202639,0.34034723,0.339332141,0.337552206,0.964425413,1.101988218,0.578328407,1.00911338,1.181764252,0.681416024,0.993380357,0.891129032,0.187343433,1.107163469,1.483516484,1.805989396,0.782787144,0.935209485,1.263119447,0.852173913,0.898734177,2
390,9,13,0.163426811,0.165079247,0.164764933,0.163429576,0.163446428,0.161225197,0.17312067,0.170834155,0.173100325,0.161021312,0.160389421,0.159925726,0.926028755,0.785657051,0.529128802,0.773058449,1.592868803,3.248556857,1.145853438,0.949790795,24.41945597,1.006463046,1.475,0.190157189,2.363834271,4.475214213,1.634512278,0.876415094,0.932819383,3
391,3,14,0.35700195,0.356029531,0.355500821,0.351251018,0.35305844,0.35306941,0.354264543,0.355876231,0.355861002,0.355923884,0.356510727,0.357829194,0.873653011,0.67768589,0.626153606,0.744869126,0.833630161,1.120860377,0.979917742,0.949212598,2.688798617,0.873411626,0.904166667,0.923208564,1.013158673,0.816333719,0.749116091,0.957264957,0.951072364,4
392,8,15,0.197852975,0.196942708,0.196617289,0.194372151,0.194322366,0.194574207,0.198075067,0.19830931,0.198035405,0.211053513,0.210344895,0.212620544,0.991677402,1.161936032,0.509501629,1.245017141,2.032122676,1.177881092,1.031884414,0.9,0.203661141,1.266814295,2.25,1.17781126,0.815019106,1.378163716,2.301804222,0.775330396,0.879746835,5
393,11,16,0.309252091,0.312446653,0.311976204,0.309724712,0.309680603,0.305526748,0.314558904,0.31069598,0.314524873,0.330283615,0.329307112,0.327736794,1.069710132,1.841013825,0.428116436,0.966446018,2.066465146,1.787046752,1.108538283,1.053383961,0.412236611,1.172308144,3.458333333,0.601098147,1.547380347,2.994790264,2.232707484,0.912515155,0.988095238,1
394,16,17,0.236110367,0.237351559,0.236937818,0.234086069,0.234126164,0.232119516,0.240227348,0.238133185,0.240259314,0.240657,0.239854213,0.239890833,0.948941613,0.627717391,0.405889479,0.912905465,1.439907052,0.779320551,1.027827655,0.854471545,0.708858972,1.465916147,1.375,2.249209186,0.770619326,1.323526544,1.807779534,0.820175439,0.85443038,8
395,12,18,0.325216604,0.32844145,0.327938384,0.32397335,0.328054826,0.323885782,0.336106897,0.335866429,0.340554628,0.323128279,0.32688615,0.320078165,0.990320979,1.036082474,0.535068847,1.466224983,1.836916681,0.675106542,1.086547137,0.993641308,2.922999373,0.910507095,2.071428571,2.551349841,1.287944809,2.385495396,1.751096563,0.915744681,0.952479339,0
396,10,1,0.303417246,0.307395796,0.306950912,0.302334311,0.302327419,0.297431591,0.30758559,0.302746843,0.307570885,0.313367721,0.312467429,0.310337135,0.971679064,0.820812808,0.47276037,1.178969418,1.365077522,1.180004544,1.046055626,1.005820574,1.019299146,1.113150512,1.321428571,0.880023291,1.041553492,1.583734116,1.457364796,0.970954357,1.008064516,7
397,2,2,0.463351098,0.462278162,0.461735996,0.462264722,0.462249591,0.46222276,0.472721262,0.472720594,0.47270162,0.463494379,0.46237877,0.465654341,0.855053728,0.718715393,0.269477131,1.497506497,0.731879111,1.755671318,0.969664001,1.001128948,3.622620361,1.014765154,0.777777778,0.46983681,1.006477423,0.734384797,0.733877626,1.017087736,1.01171875,0
398,14,3,0.174200872,0.173569243,0.173255991,0.172737073,0.17272286,0.172731224,0.174448843,0.174681871,0.174437802,0.173065374,0.17243051,0.174057342,0.806392947,0.56511324,0.268431405,1.123784898,0.549086943,0.988390561,0.909435042,0.929328622,1.732125359,1.13206045,0.694444444,1.873779412,0.711687237,0.380691808,0.587837319,0.953113553,0.941881919,2
399,15,4,0.36532302,0.367616015,0.36711834,0.362649088,0.362621077,0.359249394,0.361516281,0.357920013,0.361509597,0.379410915,0.378361797,0.377792365,0.903725599,0.765630062,0.765090937,0.673713083,1.222754328,2.259405245,1.028565664,0.911529788,7.769235236,1.013604834,0.944444444,0.35124399,1.140342283,1.348245466,1.227224753,0.90866426,0.907986111,5
400,0,5,0.440921608,0.448669421,0.448051948,0.44751341,0.447571712,0.438667833,0.459523298,0.451127971,0.459490858,0.442231573,0.441094411,0.436248052,0.833245798,0.543817527,0.956020895,0.797873704,0.71302747,1.099647502,0.938196196,0.971164368,2.100233001,0.820066921,0.725,0.852789848,0.61311612,0.516392064,0.662689297,1.000723066,0.982698962,1
401,6,6,0.317996508,0.316368922,0.315857345,0.310586702,0.310576356,0.311240452,0.310448773,0.311222347,0.310374164,0.320943283,0.319963925,0.32374176,0.866608418,0.577160494,0.392327808,0.666431424,0.768285868,1.808326167,0.970657039,0.971915528,2.2119973,0.663045314,1.02173913,0.568198708,0.920777459,0.721834073,0.612944308,0.990466102,0.962902551,6
402,17,7,0.313724091,0.312797853,0.312295752,0.311286208,0.309485095,0.309503845,0.316515368,0.314483898,0.314482032,0.314382512,0.311506951,0.316190117,0.822106153,0.699259582,0.613359769,1.048804957,0.62596889,1.41829233,0.92369616,0.883482714,4.582255746,1.166048481,0.708333333,0.726813438,0.653433693,0.426714857,0.696989719,0.901622003,0.876666667,3
403,1,8,0.154104786,0.153102449,0.152803154,0.150496832,0.150491859,0.150917896,0.154813946,0.155287461,0.154811867,0.156932138,0.156319037,0.158521845,0.730134961,0.306849315,0.412554125,0.527269604,0.40423274,2.606189666,0.900977637,0.93812709,38.02639526,0.966173663,0.513888889,0.528996404,0.809688552,0.320581939,0.387257282,1.01801346,0.965053763,4
404,5,9,0.413606897,0.420013559,0.419462541,0.415766296,0.415758305,0.408216293,0.41358209,0.406178656,0.413595588,0.425591021,0.424500496,0.420181954,0.878908224,0.594,0.453230373,1.162853431,0.789858166,1.47282291,0.970250917,0.940682133,2.332221503,1.051342601,0.85,0.58226972,0.927888893,0.72048581,0.805876138,0.957484938,0.971605048,8
405,13,10,0.906671763,0.907662656,0.90745727,0.90457163,0.904624787,0.903316805,0.893615067,0.897214958,0.893705486,0.899229017,0.898710775,0.894170671,0.916682817,0.708045977,0.844503174,0.980054117,0.685974843,0.501389767,0.975766594,1.001897533,3.03670039,0.754653358,0.593406593,4.232958297,1.07757343,0.777185626,0.566210242,1.055834747,1.023024594,6
406,7,11,0.630644767,0.632276751,0.631200325,0.62785641,0.62843361,0.625793725,0.626119673,0.621766322,0.626142139,0.642832023,0.641655683,0.640235569,0.932932454,0.890161725,0.781899108,0.901289951,0.949705714,1.582705365,0.99100584,0.96125,2.172389232,1.315960694,0.911764706,0.451855065,0.963328389,0.91215039,1.128325156,0.967961124,0.954545455,7
407,4,12,0.335706004,0.334758268,0.33419841,0.333928727,0.333917893,0.3339106,0.341477238,0.341488263,0.341475313,0.332708143,0.33157004,0.334541164,0.897120323,0.837628866,0.522628059,0.606439476,0.986171459,3.14838107,0.992756671,0.926104418,6.019900386,0.847747633,0.919590643,0.113769091,0.96181896,0.926230633,0.882801284,0.934995548,0.937567187,2
408,9,13,0.164232975,0.163653289,0.1633132,0.161367785,0.160998179,0.161023085,0.162834812,0.162458395,0.162437481,0.164030949,0.162975889,0.165156221,0.84703953,0.689125296,0.331870464,0.909424153,0.732131033,0.968843402,0.96335911,1.01059322,8.03431336,1.145369254,0.818181818,1.625387632,0.912058509,0.674447981,0.790295801,1.049592946,1.017857143,3
409,3,14,0.359560556,0.356779524,0.35622718,0.356252889,0.356180217,0.358060693,0.361052526,0.362876965,0.361052272,0.360636605,0.359493681,0.3642609,0.96539706,0.856038292,0.55877945,0.813504133,1.213731649,1.783295903,1.00605633,0.965517241,1.542215942,1.377285456,1.225,0.475372815,1.126088561,1.069731713,1.399569025,0.901886792,0.904388096,4
410,8,15,0.196205348,0.197721648,0.197339598,0.196114367,0.196111747,0.193973851,0.201431573,0.199192321,0.201411655,0.206078249,0.205294167,0.204951425,0.858170477,0.68292011,0.586317736,0.89273156,1.189819423,2.846256216,1.093038597,1.055042017,45.57743601,1.359336161,0.805555556,0.589387074,1.702591961,2.730476562,1.437567428,1.098453608,1.052036199,5
411,11,16,0.309164129,0.312539477,0.312048483,0.309153019,0.309166173,0.304928183,0.314175048,0.310041004,0.314194996,0.322389044,0.321380248,0.319663412,0.956413948,0.761415525,0.591144809,0.821755412,1.328836378,1.059618874,1.043202627,1.0,1.232262688,1.006176642,1.5,1.095623969,1.101661298,1.555066378,1.34421391,0.955363073,0.971491228,1
412,16,17,0.234145558,0.236728433,0.23625841,0.233132169,0.235904341,0.232618105,0.238167231,0.238349205,0.241273165,0.227557369,0.230103563,0.22615049,0.931293014,0.663265306,0.448241207,0.999212225,1.398162508,1.236184924,1.041377103,0.985,2.565753698,0.875462188,1.181818182,0.771652764,1.052784649,1.565247447,1.322039437,0.95862069,0.977642276,8
413,12,18,0.327337902,0.324971098,0.324469875,0.321969857,0.321966099,0.323406556,0.316738877,0.318079638,0.316756077,0.324155485,0.323073671,0.327349121,0.902955302,0.792301587,0.55810483,1.059975846,1.144492289,0.90721413,1.015376251,0.999176955,5.362525825,1.038336932,0.983908046,1.66956967,0.990996948,1.183211979,1.174618033,0.995685971,0.992283455,0
